fecha,X,Y,ETIQUETA_MES,year,month
3/6/2021,-89.59909,-0.88277,3,2021,3
9/13/2022,-89.598919,-0.882513,21,2022,9
11/7/2021,-89.59864,-0.882684,11,2021,11
8/11/2021,-89.598565,-0.882899,8,2021,8
10/11/2021,-89.597996,-0.882899,10,2021,10
7/5/2022,-89.597631,-0.88276,19,2022,7
12/24/2021,-89.597438,-0.882427,12,2021,12
6/24/2022,-89.597202,-0.882084,18,2022,6
1/3/2022,-89.596902,-0.881161,13,2022,1
1/24/2021,-89.596762,-0.880593,1,2021,1
11/21/2022,-89.596387,-0.880796,23,2022,11
3/7/2022,-89.595925,-0.880861,15,2022,3
11/22/2022,-89.595432,-0.880753,23,2022,11
6/4/2022,-89.594906,-0.880453,18,2022,6
12/16/2022,-89.594541,-0.879992,24,2022,12
1/20/2021,-89.594048,-0.879573,1,2021,1
12/6/2022,-89.593865,-0.879402,24,2022,12
8/29/2021,-89.594005,-0.879123,8,2021,8
10/26/2022,-89.593801,-0.878576,22,2022,10
1/10/2021,-89.593672,-0.878018,1,2021,1
12/26/2021,-89.5935,-0.877406,12,2021,12
9/26/2021,-89.593104,-0.877213,9,2021,9
7/22/2022,-89.592631,-0.877085,19,2022,7
5/21/2022,-89.592063,-0.876934,17,2022,5
10/22/2022,-89.591569,-0.876709,22,2022,10
3/16/2021,-89.590818,-0.876602,3,2021,3
1/29/2021,-89.590185,-0.876355,1,2021,1
8/9/2021,-89.589885,-0.876312,8,2021,8
10/16/2021,-89.589499,-0.876248,10,2021,10
9/20/2022,-89.589069,-0.876237,21,2022,9
1/29/2022,-89.58863,-0.876151,13,2022,1
8/7/2021,-89.587846,-0.875754,8,2021,8
6/10/2021,-89.587471,-0.8751,6,2021,6
12/18/2021,-89.586945,-0.874928,12,2021,12
5/30/2021,-89.586173,-0.8748,5,2021,5
8/18/2022,-89.585454,-0.874574,20,2022,8
3/14/2021,-89.584789,-0.874371,3,2021,3
8/18/2022,-89.584263,-0.874231,20,2022,8
7/18/2022,-89.583276,-0.873974,19,2022,7
6/14/2022,-89.582697,-0.873738,18,2022,6
8/6/2021,-89.581795,-0.873351,8,2021,8
11/2/2022,-89.581613,-0.872643,23,2022,11
3/12/2021,-89.581195,-0.871463,3,2021,3
5/21/2022,-89.580358,-0.870273,17,2022,5
1/16/2021,-89.57921,-0.869865,1,2021,1
12/21/2021,-89.578394,-0.869436,12,2021,12
2/17/2021,-89.57715,-0.868728,2,2021,2
5/5/2022,-89.576431,-0.868213,17,2022,5
12/5/2022,-89.576066,-0.867698,24,2022,12
6/8/2021,-89.575122,-0.867247,6,2021,6
9/16/2022,-89.574038,-0.866915,21,2022,9
3/18/2022,-89.573609,-0.866604,15,2022,3
2/5/2022,-89.573191,-0.8661,14,2022,2
2/7/2022,-89.572601,-0.86551,14,2022,2
10/28/2022,-89.572021,-0.865027,22,2022,10
4/2/2021,-89.571828,-0.864448,4,2021,4
11/16/2021,-89.571313,-0.864136,11,2021,11
8/14/2021,-89.570552,-0.863579,8,2021,8
7/7/2022,-89.570895,-0.863064,19,2022,7
8/31/2022,-89.571313,-0.862956,20,2022,8
3/24/2021,-89.611318,-0.900946,3,2021,3
12/23/2021,-89.611274,-0.90096,12,2021,12
7/15/2022,-89.611256,-0.900952,19,2022,7
7/20/2021,-89.611247,-0.900949,7,2021,7
4/26/2021,-89.611233,-0.900933,4,2021,4
8/13/2021,-89.611204,-0.900904,8,2021,8
2/2/2022,-89.611168,-0.900862,14,2022,2
12/15/2022,-89.61113,-0.90081,24,2022,12
6/4/2022,-89.611098,-0.900777,18,2022,6
1/30/2022,-89.611003,-0.900708,13,2022,1
8/15/2022,-89.610951,-0.900655,20,2022,8
11/16/2021,-89.610923,-0.900616,11,2021,11
10/12/2022,-89.610825,-0.900528,22,2022,10
7/5/2021,-89.610767,-0.900477,7,2021,7
8/1/2022,-89.610678,-0.900448,20,2022,8
1/5/2021,-89.610629,-0.900433,1,2021,1
1/19/2022,-89.610557,-0.900415,13,2022,1
3/21/2021,-89.610436,-0.900357,3,2021,3
2/7/2021,-89.610334,-0.900317,2,2021,2
7/9/2021,-89.61025,-0.900305,7,2021,7
9/8/2022,-89.610161,-0.900268,21,2022,9
7/30/2021,-89.610152,-0.900264,7,2021,7
9/14/2021,-89.610146,-0.90026,9,2021,9
11/28/2022,-89.610142,-0.900263,23,2022,11
5/8/2021,-89.61014,-0.900265,5,2021,5
1/7/2021,-89.610136,-0.900265,1,2021,1
6/15/2022,-89.609866,-0.900083,18,2022,6
7/22/2022,-89.609857,-0.900083,19,2022,7
5/30/2021,-89.609839,-0.900081,5,2021,5
5/8/2022,-89.609834,-0.900079,17,2022,5
8/26/2021,-89.609827,-0.900071,8,2021,8
7/21/2021,-89.609812,-0.900063,7,2021,7
2/23/2021,-89.609799,-0.900051,2,2021,2
3/4/2022,-89.609785,-0.900024,15,2022,3
8/14/2022,-89.609781,-0.900001,20,2022,8
1/27/2022,-89.609775,-0.899996,13,2022,1
4/2/2021,-89.609772,-0.899998,4,2021,4
11/4/2022,-89.609769,-0.899999,23,2022,11
3/31/2022,-89.609583,-0.900119,15,2022,3
8/22/2022,-89.609568,-0.900124,20,2022,8
2/16/2021,-89.60954,-0.90013,2,2021,2
11/23/2021,-89.609525,-0.90013,11,2021,11
7/27/2021,-89.609495,-0.900127,7,2021,7
6/19/2022,-89.609481,-0.900126,18,2022,6
3/23/2021,-89.60947,-0.90012,3,2021,3
2/11/2021,-89.609446,-0.900111,2,2021,2
4/7/2021,-89.609419,-0.900107,4,2021,4
7/28/2022,-89.609377,-0.900084,19,2022,7
12/27/2021,-89.609352,-0.90006,12,2021,12
8/21/2021,-89.609325,-0.900025,8,2021,8
4/27/2022,-89.609302,-0.899997,16,2022,4
12/30/2022,-89.609294,-0.899973,24,2022,12
11/2/2022,-89.609283,-0.899954,23,2022,11
10/22/2022,-89.60927,-0.899943,22,2022,10
6/6/2021,-89.609258,-0.899957,6,2021,6
1/26/2021,-89.609247,-0.899955,1,2021,1
8/5/2021,-89.609237,-0.899947,8,2021,8
1/28/2021,-89.60923,-0.899888,1,2021,1
7/1/2021,-89.609232,-0.899875,7,2021,7
10/24/2021,-89.609233,-0.899862,10,2021,10
10/27/2021,-89.609242,-0.899845,10,2021,10
9/29/2021,-89.609261,-0.899831,9,2021,9
7/20/2021,-89.609266,-0.899821,7,2021,7
7/31/2022,-89.609261,-0.899796,19,2022,7
9/1/2022,-89.609247,-0.899766,21,2022,9
1/28/2021,-89.609239,-0.899747,1,2021,1
9/22/2021,-89.609232,-0.89972,9,2021,9
6/15/2021,-89.609208,-0.899694,6,2021,6
3/16/2021,-89.609215,-0.899677,3,2021,3
12/24/2021,-89.609241,-0.899674,12,2021,12
1/30/2021,-89.609251,-0.899672,1,2021,1
3/9/2022,-89.609252,-0.899672,15,2022,3
8/21/2021,-89.609262,-0.899673,8,2021,8
3/12/2021,-89.609282,-0.899551,3,2021,3
7/4/2022,-89.609282,-0.899537,19,2022,7
5/16/2021,-89.609278,-0.89947,5,2021,5
7/19/2021,-89.609282,-0.899424,7,2021,7
4/2/2022,-89.609293,-0.899361,16,2022,4
12/4/2021,-89.6093,-0.899342,12,2021,12
8/25/2022,-89.609307,-0.899314,20,2022,8
12/5/2022,-89.609314,-0.899289,24,2022,12
9/6/2022,-89.609316,-0.899275,21,2022,9
2/21/2021,-89.609321,-0.89926,2,2021,2
9/4/2021,-89.60936,-0.89915,9,2021,9
12/27/2022,-89.609374,-0.899063,24,2022,12
9/8/2021,-89.609385,-0.899056,9,2021,9
5/4/2021,-89.609388,-0.899069,5,2021,5
5/17/2021,-89.609608,-0.899031,5,2021,5
9/10/2021,-89.60961,-0.899022,9,2021,9
8/12/2021,-89.609622,-0.898977,8,2021,8
10/27/2022,-89.609623,-0.898973,22,2022,10
3/12/2022,-89.609621,-0.898972,15,2022,3
10/7/2021,-89.609636,-0.898959,10,2021,10
10/20/2022,-89.609644,-0.898957,22,2022,10
2/27/2022,-89.609655,-0.898954,14,2022,2
7/6/2022,-89.609656,-0.898979,19,2022,7
6/10/2021,-89.609552,-0.898888,6,2021,6
6/23/2021,-89.609521,-0.898822,6,2021,6
4/16/2022,-89.60952,-0.898807,16,2022,4
3/23/2021,-89.60952,-0.898785,3,2021,3
5/16/2021,-89.609516,-0.898762,5,2021,5
2/12/2021,-89.609508,-0.898746,2,2021,2
11/3/2022,-89.609476,-0.898633,23,2022,11
11/7/2021,-89.609455,-0.898522,11,2021,11
1/20/2021,-89.609441,-0.898499,1,2021,1
1/19/2022,-89.609432,-0.898492,13,2022,1
11/26/2022,-89.609404,-0.898496,23,2022,11
6/18/2022,-89.609393,-0.898493,18,2022,6
7/19/2021,-89.609369,-0.898491,7,2021,7
7/12/2022,-89.609337,-0.898492,19,2022,7
9/4/2021,-89.609299,-0.898501,9,2021,9
5/9/2022,-89.609231,-0.89852,17,2022,5
10/2/2021,-89.609217,-0.898526,10,2021,10
5/22/2022,-89.60918,-0.898526,17,2022,5
11/11/2022,-89.609079,-0.89852,23,2022,11
10/19/2022,-89.609063,-0.89852,22,2022,10
9/13/2021,-89.609028,-0.898517,9,2021,9
10/17/2022,-89.608969,-0.898533,22,2022,10
7/23/2022,-89.608941,-0.898538,19,2022,7
8/23/2022,-89.608928,-0.898542,20,2022,8
1/30/2022,-89.6089,-0.898551,13,2022,1
6/18/2021,-89.608836,-0.898559,6,2021,6
5/5/2021,-89.608801,-0.898557,5,2021,5
2/9/2022,-89.608762,-0.898548,14,2022,2
3/21/2021,-89.608752,-0.898549,3,2021,3
2/18/2022,-89.608739,-0.898552,14,2022,2
9/21/2022,-89.608731,-0.898553,21,2022,9
11/15/2022,-89.608719,-0.898554,23,2022,11
2/13/2022,-89.608703,-0.898555,14,2022,2
5/21/2021,-89.608628,-0.898571,5,2021,5
4/29/2022,-89.608579,-0.898584,16,2022,4
8/29/2021,-89.608563,-0.898588,8,2021,8
2/27/2021,-89.608504,-0.898602,2,2021,2
6/1/2022,-89.608489,-0.898602,18,2022,6
3/21/2022,-89.608441,-0.89861,15,2022,3
5/4/2022,-89.608397,-0.89862,17,2022,5
12/10/2022,-89.608385,-0.898625,24,2022,12
2/18/2021,-89.608352,-0.898658,2,2021,2
2/10/2021,-89.608309,-0.89868,2,2021,2
12/8/2022,-89.608266,-0.89865,24,2022,12
5/26/2021,-89.608259,-0.898633,5,2021,5
5/26/2022,-89.608257,-0.898618,17,2022,5
9/29/2022,-89.60826,-0.89858,21,2022,9
9/29/2022,-89.608268,-0.898462,21,2022,9
7/29/2021,-89.608277,-0.898397,7,2021,7
9/11/2022,-89.608278,-0.898383,21,2022,9
6/17/2021,-89.608279,-0.898334,6,2021,6
11/5/2022,-89.60828,-0.898248,23,2022,11
12/29/2022,-89.608286,-0.898164,24,2022,12
1/23/2021,-89.60829,-0.89805,1,2021,1
1/4/2021,-89.608278,-0.897977,1,2021,1
12/1/2021,-89.608279,-0.89795,12,2021,12
2/4/2022,-89.608279,-0.897935,14,2022,2
6/20/2021,-89.60828,-0.897906,6,2021,6
10/15/2022,-89.608281,-0.897876,22,2022,10
12/14/2022,-89.608284,-0.897871,24,2022,12
4/21/2022,-89.608285,-0.897864,16,2022,4
5/12/2021,-89.608286,-0.897858,5,2021,5
4/16/2022,-89.608293,-0.897757,16,2022,4
1/17/2021,-89.608306,-0.897715,1,2021,1
2/9/2021,-89.608319,-0.897642,2,2021,2
1/11/2021,-89.608324,-0.897628,1,2021,1
5/4/2022,-89.60836,-0.897506,17,2022,5
8/7/2022,-89.608404,-0.897412,20,2022,8
8/15/2021,-89.60843,-0.897349,8,2021,8
12/23/2022,-89.608431,-0.897329,24,2022,12
3/30/2022,-89.608458,-0.897252,15,2022,3
1/17/2021,-89.608474,-0.897228,1,2021,1
12/16/2021,-89.60849,-0.897202,12,2021,12
10/20/2021,-89.608492,-0.897197,10,2021,10
7/17/2021,-89.60849,-0.897193,7,2021,7
1/9/2021,-89.608505,-0.89716,1,2021,1
3/25/2021,-89.608508,-0.897148,3,2021,3
2/27/2022,-89.60851,-0.897136,14,2022,2
9/5/2021,-89.608512,-0.897115,9,2021,9
9/20/2021,-89.608521,-0.897062,9,2021,9
3/6/2021,-89.608524,-0.897052,3,2021,3
10/25/2022,-89.608529,-0.897045,22,2022,10
6/6/2021,-89.608566,-0.896946,6,2021,6
1/31/2021,-89.608581,-0.896896,1,2021,1
7/22/2022,-89.608594,-0.896859,19,2022,7
4/25/2021,-89.608614,-0.896812,4,2021,4
6/2/2022,-89.608638,-0.896758,18,2022,6
6/25/2021,-89.608681,-0.896669,6,2021,6
12/6/2022,-89.608687,-0.896633,24,2022,12
6/20/2022,-89.608711,-0.896587,18,2022,6
11/9/2021,-89.60873,-0.89653,11,2021,11
6/4/2021,-89.608731,-0.896522,6,2021,6
9/16/2022,-89.608746,-0.896468,21,2022,9
5/8/2022,-89.608767,-0.896418,17,2022,5
12/11/2021,-89.608798,-0.896346,12,2021,12
2/10/2022,-89.608817,-0.896307,14,2022,2
7/14/2021,-89.608831,-0.896277,7,2021,7
4/3/2022,-89.608841,-0.896239,16,2022,4
4/19/2021,-89.608858,-0.896198,4,2021,4
7/18/2022,-89.608869,-0.896177,19,2022,7
7/17/2021,-89.608873,-0.896164,7,2021,7
9/16/2022,-89.608902,-0.896094,21,2022,9
5/5/2021,-89.608919,-0.896051,5,2021,5
1/25/2022,-89.608938,-0.896016,13,2022,1
7/23/2021,-89.608941,-0.896006,7,2021,7
5/9/2022,-89.60896,-0.895965,17,2022,5
5/13/2021,-89.608968,-0.895936,5,2021,5
4/20/2022,-89.60897,-0.895928,16,2022,4
3/15/2021,-89.609007,-0.895856,3,2021,3
12/19/2021,-89.609007,-0.895836,12,2021,12
12/20/2021,-89.609003,-0.895807,12,2021,12
2/25/2021,-89.609005,-0.895783,2,2021,2
6/20/2021,-89.609016,-0.895757,6,2021,6
11/6/2022,-89.609051,-0.895683,23,2022,11
8/25/2022,-89.609091,-0.895599,20,2022,8
12/3/2022,-89.609095,-0.895537,24,2022,12
9/29/2022,-89.609111,-0.895445,21,2022,9
4/24/2022,-89.60915,-0.895381,16,2022,4
9/24/2021,-89.609154,-0.895373,9,2021,9
11/21/2022,-89.609157,-0.895361,23,2022,11
12/1/2022,-89.609159,-0.895356,24,2022,12
6/6/2021,-89.609162,-0.895356,6,2021,6
5/13/2022,-89.609174,-0.895354,17,2022,5
8/1/2021,-89.609178,-0.895344,8,2021,8
7/6/2022,-89.609183,-0.895341,19,2022,7
1/29/2022,-89.609202,-0.895324,13,2022,1
7/6/2022,-89.609201,-0.895333,19,2022,7
7/24/2021,-89.609201,-0.895333,7,2021,7
10/17/2022,-89.609083,-0.895281,22,2022,10
3/23/2022,-89.609067,-0.895282,15,2022,3
1/1/2022,-89.609039,-0.895278,13,2022,1
7/26/2021,-89.609008,-0.895276,7,2021,7
9/24/2022,-89.608993,-0.895273,21,2022,9
12/26/2021,-89.608947,-0.895257,12,2021,12
4/4/2022,-89.608933,-0.895251,16,2022,4
5/7/2022,-89.608891,-0.895179,17,2022,5
2/26/2022,-89.608898,-0.895135,14,2022,2
2/19/2021,-89.608925,-0.89508,2,2021,2
6/23/2021,-89.608932,-0.895067,6,2021,6
10/5/2022,-89.608993,-0.894943,22,2022,10
12/17/2022,-89.609025,-0.894896,24,2022,12
11/26/2022,-89.609035,-0.894881,23,2022,11
5/20/2021,-89.609059,-0.894839,5,2021,5
6/12/2021,-89.609082,-0.8948,6,2021,6
11/29/2022,-89.609146,-0.894717,23,2022,11
1/4/2021,-89.609231,-0.894609,1,2021,1
8/4/2022,-89.609267,-0.894538,20,2022,8
8/22/2022,-89.609261,-0.894532,20,2022,8
2/2/2022,-89.609255,-0.894529,14,2022,2
3/30/2022,-89.60925,-0.894525,15,2022,3
12/7/2021,-89.609249,-0.894516,12,2021,12
3/31/2022,-89.609332,-0.894448,15,2022,3
10/8/2021,-89.60942,-0.894373,10,2021,10
1/13/2022,-89.609453,-0.894347,13,2022,1
6/2/2022,-89.609508,-0.894275,18,2022,6
5/19/2022,-89.609513,-0.894239,17,2022,5
5/3/2021,-89.609511,-0.894215,5,2021,5
8/17/2022,-89.609501,-0.894188,20,2022,8
5/4/2021,-89.609443,-0.894119,5,2021,5
4/11/2022,-89.609433,-0.894113,16,2022,4
10/28/2021,-89.609428,-0.894104,10,2021,10
4/17/2021,-89.609422,-0.894063,4,2021,4
12/29/2022,-89.609436,-0.894034,24,2022,12
8/4/2022,-89.60947,-0.893994,20,2022,8
9/27/2022,-89.609484,-0.893981,21,2022,9
2/13/2021,-89.609508,-0.893965,2,2021,2
2/14/2021,-89.609533,-0.893968,2,2021,2
1/26/2022,-89.609542,-0.893969,13,2022,1
5/17/2022,-89.609553,-0.893965,17,2022,5
3/22/2022,-89.609596,-0.893951,15,2022,3
1/22/2022,-89.609594,-0.893946,13,2022,1
8/20/2022,-89.609591,-0.893943,20,2022,8
2/3/2022,-89.609588,-0.893942,14,2022,2
7/24/2021,-89.60955,-0.893929,7,2021,7
5/29/2021,-89.609533,-0.893914,5,2021,5
6/25/2022,-89.609517,-0.893879,18,2022,6
6/12/2021,-89.609516,-0.893869,6,2021,6
5/31/2021,-89.609532,-0.893838,5,2021,5
4/29/2021,-89.609567,-0.893822,4,2021,4
7/28/2021,-89.609615,-0.893809,7,2021,7
4/25/2022,-89.609632,-0.89381,16,2022,4
11/7/2022,-89.609636,-0.893811,23,2022,11
9/21/2022,-89.60964,-0.893814,21,2022,9
11/14/2022,-89.60965,-0.893809,23,2022,11
11/3/2022,-89.609705,-0.893778,23,2022,11
7/26/2022,-89.609708,-0.893777,19,2022,7
10/9/2022,-89.609708,-0.893774,22,2022,10
2/4/2021,-89.609704,-0.893776,2,2021,2
10/3/2021,-89.609678,-0.893787,10,2021,10
9/12/2022,-89.609677,-0.893787,21,2022,9
1/25/2021,-89.609675,-0.893787,1,2021,1
1/12/2021,-89.609671,-0.893786,1,2021,1
2/21/2021,-89.609669,-0.893779,2,2021,2
3/14/2022,-89.609671,-0.893773,15,2022,3
11/27/2021,-89.609412,-0.893626,11,2021,11
4/18/2022,-89.609404,-0.893623,16,2022,4
5/4/2022,-89.609394,-0.893613,17,2022,5
9/2/2021,-89.609377,-0.893591,9,2021,9
11/15/2022,-89.609343,-0.893567,23,2022,11
11/21/2022,-89.609322,-0.893544,23,2022,11
11/23/2022,-89.609296,-0.893538,23,2022,11
5/19/2022,-89.609277,-0.893526,17,2022,5
5/31/2022,-89.609265,-0.893491,17,2022,5
1/23/2022,-89.609258,-0.893468,13,2022,1
4/5/2022,-89.609252,-0.893456,16,2022,4
6/10/2021,-89.609237,-0.893448,6,2021,6
1/21/2021,-89.60923,-0.893431,1,2021,1
2/10/2022,-89.609201,-0.893418,14,2022,2
10/16/2021,-89.609182,-0.89341,10,2021,10
11/29/2022,-89.609096,-0.893417,23,2022,11
2/21/2021,-89.609085,-0.893414,2,2021,2
1/15/2021,-89.609041,-0.893412,1,2021,1
8/8/2021,-89.60901,-0.893411,8,2021,8
3/1/2022,-89.608987,-0.893404,15,2022,3
10/14/2021,-89.608953,-0.893379,10,2021,10
1/18/2021,-89.608947,-0.893364,1,2021,1
2/2/2021,-89.608942,-0.89336,2,2021,2
12/29/2021,-89.608935,-0.893356,12,2021,12
7/28/2022,-89.608907,-0.893353,19,2022,7
9/18/2022,-89.608887,-0.893355,21,2022,9
10/24/2021,-89.608876,-0.893354,10,2021,10
12/18/2022,-89.608804,-0.893336,24,2022,12
8/1/2022,-89.608788,-0.893348,20,2022,8
12/25/2021,-89.608704,-0.893369,12,2021,12
2/15/2022,-89.608692,-0.893369,14,2022,2
12/26/2022,-89.608683,-0.893366,24,2022,12
4/12/2021,-89.608661,-0.893371,4,2021,4
12/13/2021,-89.608598,-0.893371,12,2021,12
2/2/2022,-89.608579,-0.89335,14,2022,2
1/28/2021,-89.608563,-0.893333,1,2021,1
8/19/2022,-89.608524,-0.893334,20,2022,8
7/3/2022,-89.608436,-0.893336,19,2022,7
4/7/2021,-89.608365,-0.893325,4,2021,4
9/5/2021,-89.60835,-0.893328,9,2021,9
11/10/2022,-89.608315,-0.893308,23,2022,11
10/30/2022,-89.608269,-0.893307,22,2022,10
12/19/2021,-89.608255,-0.893307,12,2021,12
6/24/2021,-89.608239,-0.893307,6,2021,6
3/23/2021,-89.608161,-0.893294,3,2021,3
8/31/2022,-89.608138,-0.89329,20,2022,8
10/26/2021,-89.60812,-0.89327,10,2021,10
4/25/2022,-89.608113,-0.893262,16,2022,4
7/27/2022,-89.608105,-0.893246,19,2022,7
6/10/2022,-89.608095,-0.893219,18,2022,6
1/27/2021,-89.608093,-0.893205,1,2021,1
1/29/2021,-89.608099,-0.893157,1,2021,1
11/30/2021,-89.608105,-0.893134,11,2021,11
5/20/2022,-89.60811,-0.893125,17,2022,5
8/18/2021,-89.608117,-0.893119,8,2021,8
5/12/2022,-89.608122,-0.893114,17,2022,5
8/4/2022,-89.608127,-0.89311,20,2022,8
9/9/2021,-89.608135,-0.893094,9,2021,9
1/3/2021,-89.608144,-0.893081,1,2021,1
11/13/2021,-89.608156,-0.893074,11,2021,11
3/9/2022,-89.608167,-0.89307,15,2022,3
7/9/2022,-89.608195,-0.893052,19,2022,7
10/24/2021,-89.608212,-0.893044,10,2021,10
11/12/2021,-89.608238,-0.893028,11,2021,11
2/4/2021,-89.60825,-0.893021,2,2021,2
2/12/2021,-89.60826,-0.893011,2,2021,2
5/8/2021,-89.608292,-0.892981,5,2021,5
5/4/2022,-89.608316,-0.892967,17,2022,5
6/30/2022,-89.608329,-0.89296,18,2022,6
12/15/2022,-89.608343,-0.892957,24,2022,12
8/26/2022,-89.608414,-0.892944,20,2022,8
4/15/2021,-89.608422,-0.892946,4,2021,4
11/14/2022,-89.608423,-0.89295,23,2022,11
1/25/2021,-89.608421,-0.892948,1,2021,1
10/8/2021,-89.608418,-0.892947,10,2021,10
8/8/2021,-89.608543,-0.892959,8,2021,8
7/28/2021,-89.608552,-0.892955,7,2021,7
9/30/2022,-89.608568,-0.892951,21,2022,9
5/2/2022,-89.608599,-0.892936,17,2022,5
5/26/2022,-89.608642,-0.892927,17,2022,5
11/18/2021,-89.608701,-0.892907,11,2021,11
1/15/2022,-89.608711,-0.892905,13,2022,1
6/2/2021,-89.608752,-0.892902,6,2021,6
3/11/2021,-89.608778,-0.892897,3,2021,3
8/27/2021,-89.608878,-0.892884,8,2021,8
1/19/2021,-89.608892,-0.892881,1,2021,1
5/15/2021,-89.608925,-0.892846,5,2021,5
4/18/2022,-89.608928,-0.892835,16,2022,4
5/9/2021,-89.608932,-0.892814,5,2021,5
8/8/2021,-89.608942,-0.892796,8,2021,8
1/21/2021,-89.608977,-0.892761,1,2021,1
5/16/2022,-89.608991,-0.892743,17,2022,5
5/28/2022,-89.609008,-0.892724,17,2022,5
10/31/2021,-89.609034,-0.892673,10,2021,10
6/11/2022,-89.609057,-0.892628,18,2022,6
12/1/2021,-89.609074,-0.892599,12,2021,12
11/24/2021,-89.609101,-0.892561,11,2021,11
4/27/2021,-89.609142,-0.892514,4,2021,4
12/3/2021,-89.609176,-0.892456,12,2021,12
5/2/2022,-89.609219,-0.892358,17,2022,5
4/8/2022,-89.609232,-0.892314,16,2022,4
9/3/2022,-89.609236,-0.892244,21,2022,9
7/31/2022,-89.609218,-0.892189,19,2022,7
1/6/2022,-89.609215,-0.892177,13,2022,1
11/14/2021,-89.609205,-0.892142,11,2021,11
10/29/2022,-89.609202,-0.892104,22,2022,10
11/15/2021,-89.609193,-0.892081,11,2021,11
7/21/2022,-89.609192,-0.892063,19,2022,7
2/16/2022,-89.609192,-0.892038,14,2022,2
4/17/2022,-89.609191,-0.892,16,2022,4
10/29/2022,-89.609183,-0.89188,22,2022,10
3/29/2021,-89.609172,-0.891855,3,2021,3
8/17/2022,-89.609169,-0.89184,20,2022,8
4/27/2021,-89.609177,-0.891799,4,2021,4
9/23/2022,-89.609203,-0.891748,21,2022,9
5/7/2022,-89.609225,-0.891722,17,2022,5
3/13/2021,-89.609235,-0.89171,3,2021,3
11/22/2022,-89.609281,-0.891676,23,2022,11
9/22/2022,-89.609294,-0.891669,21,2022,9
11/10/2022,-89.609332,-0.891653,23,2022,11
10/18/2022,-89.609344,-0.891647,22,2022,10
9/14/2022,-89.609389,-0.89163,21,2022,9
1/29/2022,-89.609403,-0.891628,13,2022,1
1/25/2022,-89.60943,-0.891623,13,2022,1
9/4/2021,-89.609513,-0.89162,9,2021,9
6/11/2022,-89.609562,-0.891604,18,2022,6
9/4/2021,-89.609574,-0.891594,9,2021,9
4/30/2021,-89.609609,-0.891563,4,2021,4
9/21/2021,-89.609671,-0.891517,9,2021,9
10/27/2021,-89.609722,-0.891474,10,2021,10
10/15/2021,-89.609727,-0.891463,10,2021,10
7/24/2021,-89.609755,-0.891406,7,2021,7
8/24/2021,-89.609789,-0.891376,8,2021,8
1/17/2022,-89.609823,-0.891316,13,2022,1
11/13/2022,-89.609852,-0.891242,23,2022,11
12/22/2021,-89.609864,-0.891214,12,2021,12
6/29/2021,-89.609875,-0.891191,6,2021,6
5/30/2022,-89.60991,-0.891126,17,2022,5
11/4/2021,-89.609926,-0.891098,11,2021,11
1/10/2022,-89.60999,-0.890986,13,2022,1
10/24/2021,-89.610033,-0.890904,10,2021,10
11/4/2021,-89.610045,-0.890877,11,2021,11
4/20/2021,-89.610065,-0.890841,4,2021,4
5/23/2021,-89.610082,-0.890814,5,2021,5
7/20/2022,-89.610098,-0.89077,19,2022,7
2/4/2022,-89.610113,-0.890692,14,2022,2
3/3/2021,-89.610116,-0.890651,3,2021,3
8/22/2021,-89.610117,-0.890638,8,2021,8
6/21/2021,-89.610107,-0.890614,6,2021,6
4/30/2022,-89.61009,-0.890601,16,2022,4
11/25/2021,-89.610033,-0.890589,11,2021,11
2/2/2022,-89.610013,-0.890578,14,2022,2
4/3/2022,-89.609965,-0.890554,16,2022,4
3/21/2021,-89.609871,-0.890524,3,2021,3
12/15/2021,-89.609858,-0.89052,12,2021,12
9/2/2022,-89.609755,-0.890477,21,2022,9
9/18/2021,-89.609725,-0.890465,9,2021,9
9/24/2021,-89.609689,-0.890441,9,2021,9
4/7/2022,-89.609669,-0.890426,16,2022,4
7/18/2022,-89.609657,-0.890413,19,2022,7
5/2/2022,-89.609603,-0.890354,17,2022,5
2/12/2021,-89.609532,-0.890299,2,2021,2
12/4/2021,-89.609529,-0.89029,12,2021,12
10/11/2022,-89.60949,-0.890262,22,2022,10
9/8/2022,-89.60947,-0.890241,21,2022,9
12/8/2021,-89.609459,-0.890231,12,2021,12
5/18/2022,-89.609447,-0.890221,17,2022,5
12/12/2021,-89.609434,-0.890213,12,2021,12
6/2/2022,-89.609387,-0.890169,18,2022,6
12/1/2021,-89.609374,-0.890152,12,2021,12
1/11/2022,-89.609287,-0.890051,13,2022,1
1/28/2021,-89.609243,-0.89005,1,2021,1
9/21/2022,-89.609194,-0.890032,21,2022,9
11/30/2021,-89.609108,-0.890002,11,2021,11
10/9/2022,-89.609069,-0.889976,22,2022,10
7/16/2022,-89.60904,-0.889958,19,2022,7
2/28/2022,-89.609017,-0.88994,14,2022,2
2/14/2022,-89.608993,-0.889922,14,2022,2
10/3/2021,-89.608985,-0.889911,10,2021,10
8/2/2021,-89.60897,-0.889891,8,2021,8
4/25/2021,-89.608953,-0.889811,4,2021,4
6/26/2021,-89.608936,-0.889805,6,2021,6
12/14/2021,-89.608927,-0.889799,12,2021,12
10/18/2022,-89.608919,-0.889795,22,2022,10
5/17/2022,-89.608907,-0.889787,17,2022,5
8/27/2021,-89.608894,-0.889779,8,2021,8
3/20/2022,-89.608878,-0.889769,15,2022,3
